"PlayerID","FirstName","LastName","Country","Date","Points","Week Change","Tourn Played","Age","Height","Weight"
"Richard Krajicek","Richard","Krajicek","NED",2000-12-25,"950","0","19",29,77.1653543307087,196
"Marcelo Rios","Marcelo","Rios","CHI",2000-12-25,"950","0","25",25,68.8976377952756,160
"David Prinosil","David","Prinosil","GER",2000-12-25,"945","0","21",27,72.8346456692913,180
"Thomas Johansson","Thomas","Johansson","SWE",2000-12-25,"930","0","28",25,70.8661417322835,176
"Max Mirnyi","Max","Mirnyi","BLR",2000-12-25,"880","0","29",23,77.1653543307087,205
"Carlos Moya","Carlos","Moya","ESP",2000-12-25,"870","0","24",24,74.8031496062992,190
"Jerome Golmard","Jerome","Golmard","FRA",2000-12-25,"856","0","27",27,74.0157480314961,170
"Gianluca Pozzi","Gianluca","Pozzi","ITA",2000-12-25,"854","0","30",35,70.8661417322835,176
"Jonas Bjorkman","Jonas","Bjorkman","SWE",2000-12-25,"845","0","27",28,72.0472440944882,183
"Rainer Schuettler","Rainer","Schuettler","GER",2000-12-25,"835","0","29",24,70.8661417322835,165
"Vladimir Voltchkov","Vladimir","Voltchkov","BLR",2000-12-25,"830","0","16",22,70.8661417322835,167
"Fernando Vicente","Fernando","Vicente","ESP",2000-12-25,"825","0","34",23,70.8661417322835,167
"Nicolas Escude","Nicolas","Escude","FRA",2000-12-25,"805","0","25",24,72.8346456692913,155
"Francisco Clavet","Francisco","Clavet","ESP",2000-12-25,"795","0","31",32,72.0472440944882,156
"Andrew Ilie","Andrew","Ilie","AUS",2000-12-25,"775","0","30",24,70.8661417322835,172
"Albert Portas","Albert","Portas","ESP",2000-12-25,"760","0","28",27,74.0157480314961,172
"Andreas Vinciguerra","Andreas","Vinciguerra","SWE",2000-12-25,"760","0","25",19,70.8661417322835,160
"Jiri Novak","Jiri","Novak","CZE",2000-12-25,"755","0","26",25,74.8031496062992,190
"Stefan Koubek","Stefan","Koubek","AUT",2000-12-25,"755","0","28",23,68.8976377952756,150
"Todd Martin","Todd","Martin","USA",2000-12-25,"740","0","16",30,77.9527559055118,200
"Alex Calatrava","Alex","Calatrava","ESP",2000-12-25,"731","0","28",27,74.8031496062992,181
"Karim Alami","Karim","Alami","MAR",2000-12-25,"725","0","30",27,72.8346456692913,187
"Andrei Medvedev","Andrei","Medvedev","UKR",2000-12-25,"680","0","20",26,75.9842519685039,200
"Harel Levy","Harel","Levy","ISR",2000-12-25,"677","0","26",22,72.8346456692913,180
"Arnaud Di Pasquale","Arnaud","Di Pasquale","FRA",2000-12-25,"660","0","29",21,72.8346456692913,176
"Mariano Zabaleta","Mariano","Zabaleta","ARG",2000-12-25,"645","0","28",22,72.0472440944882,170
"Agustin Calleri","Agustin","Calleri","ARG",2000-12-25,"633","0","17",24,72.0472440944882,190
"Juan Ignacio Chela","Juan Ignacio","Chela","ARG",2000-12-25,"632","0","21",21,74.8031496062992,165
"Slava Dosedel","Slava","Dosedel","CZE",2000-12-25,"619","0","23",30,72.0472440944882,175
"Davide Sanguinetti","Davide","Sanguinetti","ITA",2000-12-25,"609","0","34",28,74.0157480314961,175
"Jason Stoltenberg","Jason","Stoltenberg","AUS",2000-12-25,"606","0","15",30,72.8346456692913,177
"Chris Woodruff","Chris","Woodruff","USA",2000-12-25,"590","0","23",27,74.0157480314961,180
"Olivier Rochus","Olivier","Rochus","BEL",2000-12-25,"582","0","24",19,66.1417322834646,143
"Greg Rusedski","Greg","Rusedski","GBR",2000-12-25,"575","0","24",27,75.9842519685039,200
"Julien Boutter","Julien","Boutter","FRA",2000-12-25,"575","0","27",26,74.8031496062992,190
"Juan Balcells","Juan","Balcells","ESP",2000-12-25,"566","0","23",25,74.8031496062992,205
"Markus Hantschk","Markus","Hantschk","GER",2000-12-25,"562","0","27",23,74.0157480314961,187
"Karol Kucera","Karol","Kucera","SVK",2000-12-25,"555","0","22",26,74.0157480314961,170
"Christophe Rochus","Christophe","Rochus","BEL",2000-12-25,"540","0","30",22,66.9291338582677,150
"Magnus Larsson","Magnus","Larsson","SWE",2000-12-25,"540","0","16",30,75.9842519685039,205
"Bohdan Ulihrach","Bohdan","Ulihrach","CZE",2000-12-25,"536","0","27",25,74.0157480314961,178
"Jiri Vanek","Jiri","Vanek","CZE",2000-12-25,"532","0","29",22,72.8346456692913,190
"Martin Damm","Martin","Damm","CZE",2000-12-25,"530","0","23",28,74.0157480314961,195
"Alberto Martin","Alberto","Martin","ESP",2000-12-25,"518","0","32",22,68.8976377952756,162
"Mikael Tillstrom","Mikael","Tillstrom","SWE",2000-12-25,"518","0","18",28,72.8346456692913,160
"Paul Goldstein","Paul","Goldstein","USA",2000-12-25,"517","0","27",24,70.0787401574803,158
"Magnus Gustafsson","Magnus","Gustafsson","SWE",2000-12-25,"515","0","20",34,72.8346456692913,172
"Wayne Arthurs","Wayne","Arthurs","AUS",2000-12-25,"513","0","26",29,74.8031496062992,177
"Richard Fromberg","Richard","Fromberg","AUS",2000-12-25,"507","0","25",30,77.1653543307087,195
"Sergi Bruguera","Sergi","Bruguera","ESP",2000-12-25,"504","0","21",29,74.0157480314961,167
"Alexander Popp","Alexander","Popp","GER",2000-12-25,"500","0","21",24,79.1338582677165,187
"Nicolas Massu","Nicolas","Massu","CHI",2000-12-25,"496","0","29",21,72.0472440944882,177
"Guillermo Coria","Guillermo","Coria","ARG",2000-12-25,"492","0","18",18,68.8976377952756,152
"David Sanchez","David","Sanchez","ESP",2000-12-25,"490","0","21",22,72.0472440944882,168
"Hyung-Taik Lee","Hyung-Taik","Lee","KOR",2000-12-25,"484","0","21",24,70.8661417322835,180
"Ivan Ljubicic","Ivan","Ljubicic","CRO",2000-12-25,"484","0","27",NA,75.9842519685039,202
"German Puentes","German","Puentes","ESP",2000-12-25,"451","0","30",28,68.1102362204724,155
"Michel Kratochvil","Michel","Kratochvil","SUI",2000-12-25,"440","0","29",21,72.8346456692913,170
"Sargis Sargsian","Sargis","Sargsian","ARM",2000-12-25,"433","0","29",27,70.8661417322835,165
"Raemon Sluiter","Raemon","Sluiter","NED",2000-12-25,"433","0","25",22,72.8346456692913,176
"Michal Tabara","Michal","Tabara","CZE",2000-12-25,"424","0","21",21,68.8976377952756,162
"Justin Gimelstob","Justin","Gimelstob","USA",2000-12-25,"420","0","21",23,77.1653543307087,195
"Daniel Elsner","Daniel","Elsner","GER",2000-12-25,"412","0","22",21,72.0472440944882,176
"Felix Mantilla","Felix","Mantilla","ESP",2000-12-25,"410","0","17",26,70.8661417322835,172
"Fernando Meligeni","Fernando","Meligeni","BRA",2000-12-25,"409","0","27",29,70.8661417322835,142
"Andre Agassi","Andre","Agassi","USA",1999-12-27,"5,048","0","17",29,70.8661417322835,177
"Yevgeny Kafelnikov","Yevgeny","Kafelnikov","RUS",1999-12-27,"3,465","0","30",25,74.8031496062992,185
"Pete Sampras","Pete","Sampras","USA",1999-12-27,"3,024","0","13",28,72.8346456692913,170
"Thomas Enqvist","Thomas","Enqvist","SWE",1999-12-27,"2,606","0","26",25,74.8031496062992,195
"Gustavo Kuerten","Gustavo","Kuerten","BRA",1999-12-27,"2,601","0","24",23,74.8031496062992,183
"Nicolas Kiefer","Nicolas","Kiefer","GER",1999-12-27,"2,447","0","23",NA,72.0472440944882,177
"Todd Martin","Todd","Martin","USA",1999-12-27,"2,408","0","17",29,77.9527559055118,200
"Nicolas Lapentti","Nicolas","Lapentti","ECU",1999-12-27,"2,284","0","23",23,74.0157480314961,190
"Marcelo Rios","Marcelo","Rios","CHI",1999-12-27,"2,245","0","19",24,68.8976377952756,160
"Richard Krajicek","Richard","Krajicek","NED",1999-12-27,"2,095","0","21",28,77.1653543307087,196
"Tommy Haas","Tommy","Haas","GER",1999-12-27,"1,921","0","23",21,74.0157480314961,185
"Tim Henman","Tim","Henman","GBR",1999-12-27,"1,920","0","25",25,72.8346456692913,170
"Cedric Pioline","Cedric","Pioline","FRA",1999-12-27,"1,814","0","29",30,74.0157480314961,175
"Greg Rusedski","Greg","Rusedski","GBR",1999-12-27,"1,802","0","23",26,75.9842519685039,200
"Magnus Norman","Magnus","Norman","SWE",1999-12-27,"1,748","0","27",23,74.0157480314961,198
"Patrick Rafter","Patrick","Rafter","AUS",1999-12-27,"1,731","0","17",27,72.8346456692913,190
"Karol Kucera","Karol","Kucera","SVK",1999-12-27,"1,633","0","21",25,74.0157480314961,170
"Albert Costa","Albert","Costa","ESP",1999-12-27,"1,572","0","25",24,70.8661417322835,172
"Mark Philippoussis","Mark","Philippoussis","AUS",1999-12-27,"1,570","0","17",23,77.1653543307087,226
"Vincent Spadea","Vincent","Spadea","USA",1999-12-27,"1,542","0","26",25,72.0472440944882,170
"Dominik Hrbaty","Dominik","Hrbaty","SVK",1999-12-27,"1,499","0","27",21,72.0472440944882,175
"Felix Mantilla","Felix","Mantilla","ESP",1999-12-27,"1,458","0","22",25,70.8661417322835,172
"Carlos Moya","Carlos","Moya","ESP",1999-12-27,"1,445","0","22",23,74.8031496062992,190
"Marat Safin","Marat","Safin","RUS",1999-12-27,"1,437","0","30",NA,75.9842519685039,195
"Lleyton Hewitt","Lleyton","Hewitt","AUS",1999-12-27,"1,429","0","19",18,70.8661417322835,170
"Alex Corretja","Alex","Corretja","ESP",1999-12-27,"1,319","0","22",25,70.8661417322835,160
"Sebastien Grosjean","Sebastien","Grosjean","FRA",1999-12-27,"1,298","0","26",21,68.8976377952756,160
"Mariano Zabaleta","Mariano","Zabaleta","ARG",1999-12-27,"1,258","0","31",21,72.0472440944882,170
"Fernando Meligeni","Fernando","Meligeni","BRA",1999-12-27,"1,247","0","26",28,70.8661417322835,142
"Andrei Medvedev","Andrei","Medvedev","UKR",1999-12-27,"1,184","0","23",25,75.9842519685039,200
"Karim Alami","Karim","Alami","MAR",1999-12-27,"1,175","0","28",26,72.8346456692913,187
"Jim Courier","Jim","Courier","USA",1999-12-27,"1,071","0","20",29,72.8346456692913,182
"Younes El Aynaoui","Younes","El Aynaoui","MAR",1999-12-27,"1,068","0","26",28,75.9842519685039,190
"Fabrice Santoro","Fabrice","Santoro","FRA",1999-12-27,"1,055","0","26",NA,70.0787401574803,163
"Jerome Golmard","Jerome","Golmard","FRA",1999-12-27,"1,024","0","13",26,74.0157480314961,170
"Hicham Arazi","Hicham","Arazi","MAR",1999-12-27,"1,008","0","28",26,68.8976377952756,143
"Nicolas Escude","Nicolas","Escude","FRA",1999-12-27,"995","0","23",23,72.8346456692913,155
"Francisco Clavet","Francisco","Clavet","ESP",1999-12-27,"986","0","29",31,72.0472440944882,156
"Thomas Johansson","Thomas","Johansson","SWE",1999-12-27,"977","0","24",24,70.8661417322835,176
"Jiri Novak","Jiri","Novak","CZE",1999-12-27,"973","0","27",24,74.8031496062992,190
"Andrei Pavel","Andrei","Pavel","ROU",1999-12-27,"962","0","26",25,72.0472440944882,190
"Juan Carlos Ferrero","Juan Carlos","Ferrero","ESP",1999-12-27,"956","0","19",19,72.0472440944882,160
"Daniel Vacek","Daniel","Vacek","CZE",1999-12-27,"953","0","33",28,74.8031496062992,179
"Sjeng Schalken","Sjeng","Schalken","NED",1999-12-27,"950","0","28",23,75.9842519685039,181
"Marc Rosset","Marc","Rosset","SUI",1999-12-27,"947","0","28",29,79.1338582677165,194
"Stefan Koubek","Stefan","Koubek","AUT",1999-12-27,"947","0","31",22,68.8976377952756,150
"Arnaud Di Pasquale","Arnaud","Di Pasquale","FRA",1999-12-27,"890","0","31",20,72.8346456692913,176
"Rainer Schuettler","Rainer","Schuettler","GER",1999-12-27,"881","0","30",23,70.8661417322835,165
"Fernando Vicente","Fernando","Vicente","ESP",1999-12-27,"875","0","32",22,70.8661417322835,167
"Michael Chang","Michael","Chang","USA",1999-12-27,"874","0","23",27,68.8976377952756,160
"Chris Woodruff","Chris","Woodruff","USA",1999-12-27,"852","0","20",27,74.0157480314961,180
"Franco Squillari","Franco","Squillari","ARG",1999-12-27,"849","0","33",24,72.0472440944882,177
"Wayne Ferreira","Wayne","Ferreira","RSA",1999-12-27,"846","0","25",28,72.8346456692913,187
"Andrew Ilie","Andrew","Ilie","AUS",1999-12-27,"845","0","34",23,70.8661417322835,172
"Jeff Tarango","Jeff","Tarango","USA",1999-12-27,"814","0","29",31,70.8661417322835,160
"Arnaud Clement","Arnaud","Clement","FRA",1999-12-27,"805","0","27",22,68.1102362204724,160
"Alberto Martin","Alberto","Martin","ESP",1999-12-27,"805","0","28",21,68.8976377952756,162
"Jan-Michael Gambill","Jan-Michael","Gambill","USA",1999-12-27,"803","0","27",22,74.8031496062992,195
"Sargis Sargsian","Sargis","Sargsian","ARM",1999-12-27,"796","0","29",26,70.8661417322835,165
"Magnus Gustafsson","Magnus","Gustafsson","SWE",1999-12-27,"779","0","21",33,72.8346456692913,172
"Alberto Berasategui","Alberto","Berasategui","ESP",1999-12-27,"775","0","28",26,68.1102362204724,145
"Goran Ivanisevic","Goran","Ivanisevic","CRO",1999-12-27,"772","0","27",28,75.9842519685039,180
"Slava Dosedel","Slava","Dosedel","CZE",1999-12-27,"763","0","22",29,72.0472440944882,175
"Roger Federer","Roger","Federer","SUI",1999-12-27,"749","0","22",18,72.8346456692913,187
"Byron Black","Byron","Black","ZIM",1999-12-27,"745","0","25",30,68.8976377952756,155
"David Prinosil","David","Prinosil","GER",1999-12-27,"745","0","25",26,72.8346456692913,180
"Christian Ruud","Christian","Ruud","NOR",1999-12-27,"718","0","20",27,74.0157480314961,165
"Hernan Gumy","Hernan","Gumy","ARG",1999-12-27,"701","0","29",27,74.0157480314961,200
"John van Lottum","John","van Lottum","NED",1999-12-27,"677","0","28",23,72.8346456692913,159
"Juan Antonio Marin","Juan Antonio","Marin","CRC",1999-12-27,"661","0","33",24,68.8976377952756,162
"Guillermo Canas","Guillermo","Canas","ARG",1999-12-27,"657","0","32",22,72.8346456692913,190
"Gaston Gaudio","Gaston","Gaudio","ARG",1999-12-27,"640","0","27",21,68.8976377952756,155
"Jonas Bjorkman","Jonas","Bjorkman","SWE",1999-12-27,"639","0","24",27,72.0472440944882,183
"Max Mirnyi","Max","Mirnyi","BLR",1999-12-27,"637","0","20",22,77.1653543307087,205
